	0.7949	0.79545	0.796	1.17	1.772	Source	Target
bc1002##bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	106.19790256453594	0.0	0.0	19.16220547284557	1.7094036299999994e-08	bc1002	bc1011
bc1003##bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	105.4841772886768	0.0	0.0	19.03342185969199	1.7454558099999996e-08	bc1003	bc1011
bc1002##bc1001##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1002	bc1001
bc1003##bc1001##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1003	bc1001
bc1011##bc1001##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1011	bc1001
bc1001##bc1002##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1001	bc1002
bc1003##bc1002##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1003	bc1002
bc1011##bc1002##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1011	bc1002
bc1001##bc1003##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1001	bc1003
bc1002##bc1003##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1002	bc1003
bc1011##bc1003##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1011	bc1003
bc1001##bc1011##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1001	bc1011
bc1002##bc1011##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1002	bc1011
bc1003##bc1011##O2	0.0	0.0	0.0	0.0	-1.0000000000000001e-16	bc1003	bc1011
