	In	InAmount	Out	OutAmount	All	AllAmount	Type
Cytosine	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
D-Glucose-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	8		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	8	Metabolite
D-Lactate-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	7		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	7	Metabolite
D-Mannose-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	6		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	6	Metabolite
Enterococcus_faecalis_KB1	Riboflavin-e0	1	H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Methionine-e0.L-Methionine-e0.Riboflavin-e0.L-Cysteine-e0.L-Cysteine-e0.L-Leucine-e0.L-Isoleucine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Phenylalanine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.N-Acetyl-D-glucosamine-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.L-Tryptophan-e0.Cl--e0.Mg-e0.Folate-e0.Niacin.PAN.Pyridoxal.Inosine.Inosine.Inosine.Cytosine.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Glycerol-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.5-Methylthio-D-ribose-e0.5-Methylthio-D-ribose-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.Propanal-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0	127	Riboflavin-e0H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.fe3-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Methionine-e0.L-Methionine-e0.Riboflavin-e0.L-Cysteine-e0.L-Cysteine-e0.L-Leucine-e0.L-Isoleucine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Phenylalanine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.N-Acetyl-D-glucosamine-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.L-Tryptophan-e0.Cl--e0.Mg-e0.Folate-e0.Niacin.PAN.Pyridoxal.Inosine.Inosine.Inosine.Cytosine.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Glycerol-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.O2-e0.5-Methylthio-D-ribose-e0.5-Methylthio-D-ribose-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.Propanal-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0	128	Microbe
Ethanol-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	6		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	6	Metabolite
Fe2+-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Folate	Bifidobacterium_animalis_YL2	1		0	Bifidobacterium_animalis_YL2	1	Metabolite
Folate-e0	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
Formate-e0-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
Fumarate-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	7		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	7	Metabolite
Galactose-e0	Bifidobacterium_animalis_YL2	1		0	Bifidobacterium_animalis_YL2	1	Metabolite
Glycerol-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Glycolaldehyde-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	2		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	2	Metabolite
H+-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	13		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	13	Metabolite
H2-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	6		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	6	Metabolite
H2O-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	13		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	13	Metabolite
Inosine	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
K+-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Alanine-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	2		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	2	Metabolite
L-Arginine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
L-Asparagine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Aspartate-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	7		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	7	Metabolite
L-Cysteine-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
L-Glutamate-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	8		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	8	Metabolite
L-Glutamine-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
L-Histidine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Isoleucine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Leucine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Lysine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Methionine-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
L-Phenylalanine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Proline-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Serine-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9	Metabolite
L-Threonine-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	7		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	7	Metabolite
L-Tryptophan-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
L-Tyrosine-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
L-Valine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Melitose-e0	Bifidobacterium_animalis_YL2	1		0	Bifidobacterium_animalis_YL2	1	Metabolite
Mg-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Mn2+-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
N-Acetyl-D-glucosamine-e0	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
NH3-e0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	2		0	Bifidobacterium_animalis_YL2.Bifidobacterium_animalis_YL2	2	Metabolite
Niacin	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
O2-e0	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
PAN	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Phosphate-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Propanal-e0	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
Putrescine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Pyridoxal	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
Riboflavin	Bifidobacterium_animalis_YL2	1	Bifidobacterium_animalis_YL2	1	Bifidobacterium_animalis_YL2Bifidobacterium_animalis_YL2	2	Metabolite
Riboflavin-e0	Enterococcus_faecalis_KB1	1	Enterococcus_faecalis_KB1	1	Enterococcus_faecalis_KB1Enterococcus_faecalis_KB1	2	Metabolite
Spermidine-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Succinate-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
Sucrose-e0	Bifidobacterium_animalis_YL2	1		0	Bifidobacterium_animalis_YL2	1	Metabolite
Sulfate-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Thiamin-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1	2	Metabolite
Uracil-e0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Bifidobacterium_animalis_YL2.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
XAN-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	4	Metabolite
