	In	InAmount	Out	OutAmount	All	AllAmount	Type
D-Glucose-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10	Metabolite
D-Mannose-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1	15	Muribaculum_intestinale_YL27	1	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1Muribaculum_intestinale_YL27	16	Metabolite
Enterococcus_faecalis_KB1	Riboflavin-e0	1	H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Methionine-e0.L-Methionine-e0.Riboflavin-e0.L-Cysteine-e0.L-Cysteine-e0.L-Leucine-e0.L-Isoleucine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Phenylalanine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.N-Acetyl-D-glucosamine-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.L-Tryptophan-e0.Cl--e0.Mg-e0.Folate-e0.O2-e0.Niacin.PAN.Pyridoxal.Inosine.Inosine.Inosine.Cytosine.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Glycerol-e0.5-Methylthio-D-ribose-e0.5-Methylthio-D-ribose-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.H+-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.Ethanol-e0.D-Mannose-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.CO2-e0.H2-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.Propanal-e0.H+-e0.L-Serine-e0.Ethanol-e0.NH3-e0.CO2-e0.H2-e0.H2O-e0.H2O-e0.Acetate-e0.Acetate-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.Na+-e0	193	Riboflavin-e0H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.H2O-e0.Phosphate-e0.L-Glutamate-e0.L-Glutamate-e0.L-Glutamate-e0.D-Glucose-e0.Mn2+-e0.Zn2+-e0.L-Lysine-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.L-Aspartate-e0.Sulfate-e0.L-Arginine-e0.L-Arginine-e0.L-Arginine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.L-Glutamine-e0.Putrescine-e0.L-Histidine-e0.L-Proline-e0.Co2+-e0.L-Valine-e0.L-Threonine-e0.L-Threonine-e0.Spermidine-e0.Thiamin-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.H+-e0.Uracil-e0.Uracil-e0.Uracil-e0.L-Methionine-e0.L-Methionine-e0.Riboflavin-e0.L-Cysteine-e0.L-Cysteine-e0.L-Leucine-e0.L-Isoleucine-e0.L-Tyrosine-e0.L-Tyrosine-e0.L-Phenylalanine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.N-Acetyl-D-glucosamine-e0.L-Asparagine-e0.Ca2+-e0.Cu2+-e0.Fe2+-e0.K+-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.D-Mannose-e0.L-Tryptophan-e0.Cl--e0.Mg-e0.Folate-e0.O2-e0.Niacin.PAN.Pyridoxal.Inosine.Inosine.Inosine.Cytosine.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Acetate-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Ethanol-e0.Succinate-e0.Succinate-e0.Succinate-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.CO2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.H2-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.XAN-e0.XAN-e0.XAN-e0.XAN-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Fumarate-e0.Glycerol-e0.5-Methylthio-D-ribose-e0.5-Methylthio-D-ribose-e0.5'-Deoxyadenosine-e0.5'-Deoxyadenosine-e0.H+-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.L-Serine-e0.Ethanol-e0.D-Mannose-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.NH3-e0.CO2-e0.H2-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.Formate-e0-e0.Propanal-e0.H+-e0.L-Serine-e0.Ethanol-e0.NH3-e0.CO2-e0.H2-e0.H2O-e0.H2O-e0.Acetate-e0.Acetate-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.Glycerol-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Alanine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.L-Threonine-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.O2-e0.Na+-e0	194	Microbe
Ethanol-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9	Metabolite
Fe2+-e0	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10		0	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10	Metabolite
Folate	Muribaculum_intestinale_YL27	1	Muribaculum_intestinale_YL27	1	Muribaculum_intestinale_YL27Muribaculum_intestinale_YL27	2	Metabolite
Folate-e0	Enterococcus_faecalis_KB1	1		0	Enterococcus_faecalis_KB1	1	Metabolite
Formate-e0-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	17		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	17	Metabolite
Fumarate-e0	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	5	Muribaculum_intestinale_YL27	1	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1Muribaculum_intestinale_YL27	6	Metabolite
Galactose-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9	Metabolite
Glutamine	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10	Metabolite
Glycerol-e0	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9	Muribaculum_intestinale_YL27	1	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1Muribaculum_intestinale_YL27	10	Metabolite
Glycine-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9	Metabolite
Glycolaldehyde-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9	Metabolite
H+-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27	19		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27	19	Metabolite
H2-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27	19		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27	19	Metabolite
H2O-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	9	Metabolite
H2S-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9	Metabolite
Inosine	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
Inosine-e0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9		0	Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	9	Metabolite
K+-e0	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10		0	Muribaculum_intestinale_YL27.Enterococcus_faecalis_KB1.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27.Muribaculum_intestinale_YL27	10	Metabolite
